id,latitude,longitude,name,type,color,url
84,53.386826,-6.377637,The Greyhound Inn,pub,a80000,
85,53.3996123,-6.3745758000000015,Leonard's Pub,pub,a80000,
86,53.365775,-6.395446,Castleknock Golf Club,pub,a80000,
87,53.402624,-6.3974699999999975,Paidí Ógs,pub,a80000,
88,53.38340899999999,-6.381355,The Roselawn Inn,pub,a80000,
89,53.3720083,-6.3891157,The Carpenter,pub,a80000,
90,53.3848948,-6.371392699999999,The Bell/davy And Phelans Bar,pub,a80000,
91,53.3892629,-6.3887845,The Great Wood,pub,a80000,
92,53.34061759999999,-6.2654435,Jj Smyths/jjs,pub,a80000,
93,53.3444284,-6.263455599999999,The Foggy Dew,pub,a80000,
94,53.34424839999999,-6.267112,Thomas Reads And The Oak,pub,a80000,
95,53.3409325,-6.263268900000001,Peter's Pub,pub,a80000,
96,53.34426020000001,-6.2653579000000015,Peadar Kearney's,pub,a80000,
97,53.3437466,-6.2646533,The George,pub,a80000,
98,53.34238209999999,-6.2647203000000005,Soder And Ko,pub,a80000,
99,53.34193370000001,-6.263427399999999,Drury Buildings,pub,a80000,
100,53.3448937,-6.261843499999999,The Auld Dubliner,pub,a80000,
101,53.33693100000001,-6.265785,Solas Bar,pub,a80000,
102,53.34207869999999,-6.2641310999999975,Idlewild,pub,a80000,
103,53.3424922,-6.2622113,Farrier And Draper,pub,a80000,
104,53.3453586,-6.264804499999999,The Norseman,pub,a80000,
105,53.3402743,-6.265504900000002,Bow Lane,pub,a80000,
106,53.39494000000001,-6.390948000000002,Captain America's Cookhouse,pub,a80000,
107,53.34197760000001,-6.264603699999999,Hogans,pub,a80000,
108,53.3443444,-6.2663451,Brogans,pub,a80000,
109,53.34482850000001,-6.2622021,Blooms Hotel/ The Vathouse Bar Of Temple Bar/ Club M,pub,a80000,
110,53.345934,-6.263224,Ha'penny Bridge Inn,pub,a80000,
111,53.3452613,-6.266782599999999,The Clarence Hotel And The Kitchen Niteclub,pub,a80000,
112,53.34137020000001,-6.2652796,Capitol Bar,pub,a80000,
113,53.34328299999999,-6.264235999999999,Yamamori Izakaya,pub,a80000,
114,53.3453782,-6.2617297,The Left Bank Also As The Oliver St John Gogarty,pub,a80000,
115,53.3422412,-6.2626221,J Grogans Castle Lounge,pub,a80000,
116,53.345316,-6.2629151,The Bad Ass Cafe,pub,a80000,
117,53.3575525,-6.264053400000001,J. Kennedy,pub,a80000,
118,53.3443127,-6.2660797,Olympia Theatre,pub,a80000,
119,53.34505799999999,-6.265906200000001,Bad Bobs Public House,pub,a80000,
120,53.3416705,-6.2626347,South William,pub,a80000,
121,53.3437628,-6.262862699999999,4 Dame Lane,pub,a80000,
122,53.34599910000001,-6.262698299999999,Merchants Hall,pub,a80000,
123,53.34532460000001,-6.267147599999999,Dollard And Co,pub,a80000,
124,53.3431292,-6.2623674000000005,The Green Hen,pub,a80000,
125,53.3450623,-6.262959599999999,Vcc,pub,a80000,
126,53.3449873,-6.267191500000001,Roberta's,pub,a80000,
127,53.34290279999999,-6.2619576,Rush,pub,a80000,
128,53.34453240000001,-6.2675044,The Front Lounge,pub,a80000,
129,53.34344669999999,-6.2698331,The Bull And Castle,pub,a80000,
130,53.3441191,-6.2615067,The Bank On College Green,pub,a80000,
131,53.3458068,-6.2607757999999984,The Hard Rock Cafe,pub,a80000,
132,53.3430991,-6.261746400000002,The International Bar,pub,a80000,
133,53.34126600000001,-6.263872999999999,Hairy Lemon,pub,a80000,
134,53.34399759999999,-6.2624765,The Bankers Lounge,pub,a80000,
135,53.3370639,-6.2654834,Against The Grain,pub,a80000,
136,53.33750300000001,-6.265868999999999,Karma Stone,pub,a80000,
137,53.34185,-6.2652980000000005,The Long Hall,pub,a80000,
138,53.3438244,-6.2639606,Dame Tavern,pub,a80000,
139,53.3623406,-6.385714999999999,Strawberry Hall,pub,a80000,
140,53.35603620000001,-6.3976371,Murrays/ Deadmans Inn,pub,a80000,
141,53.3433387,-6.3368015,Aussie Bar And Restaurant,pub,a80000,
142,53.348284,-6.3422113,Mullingar House,pub,a80000,
143,53.35006139999999,-6.3774346,Silver Granite,pub,a80000,
144,53.35664050000001,-6.3708722,The Palmerstown House,pub,a80000,
145,53.30746749999999,-6.3675481,The Kingswood Lodge,pub,a80000,
146,53.319143,-6.3633919999999975,The Red Cow Inn,pub,a80000,
147,53.32127910000001,-6.393307,The Purty Central,pub,a80000,
148,53.3213421,-6.3935092,The Black Lion,pub,a80000,
149,53.3449076,-6.3978677,The Finches,pub,a80000,
150,53.35017999999999,-6.259359,Madigan's,pub,a80000,
151,53.35017999999999,-6.259359,Madigan's,pub,a80000,
152,53.35017999999999,-6.259359,Madigan's,pub,a80000,
153,53.3237073,-6.278470400000002,"Peggy Kellys/ Dsix Wine, Beer And Spirits",pub,a80000,
154,53.3203831,-6.2789739,Rosie O'gradys,pub,a80000,
155,53.3077832,-6.319392099999999,The Pines,pub,a80000,
156,53.32332140000001,-6.2802047,Mcgowans Of Harold's Cross,pub,a80000,
157,53.3217089,-6.2793622,Mcgarrys,pub,a80000,
158,53.3141769,-6.296395,Kcr House,pub,a80000,
159,53.30926899999999,-6.305369199999999,The Two Sisters,pub,a80000,
160,53.36507629999999,-6.3190053,Cumiskeys,pub,a80000,
161,53.3503765,-6.2816892000000015,Walshs Pub,pub,a80000,
162,53.34709119999999,-6.280309,The Dice Bar,pub,a80000,
163,53.3543288,-6.2720458999999975,Cumiskeys Lounge Bar,pub,a80000,
164,53.35040859999999,-6.2820078,The Belfry,pub,a80000,
165,53.35614690000001,-6.287952400000001,The City Arms,pub,a80000,
166,53.34980529999999,-6.2778529,The Cobblestone,pub,a80000,
167,53.36137240000001,-6.2917383000000005,M. Hughes,pub,a80000,
168,53.3673965,-6.2985614000000005,The Cabra House,pub,a80000,
169,53.3484666,-6.2687446,The Capel Bar,pub,a80000,
170,53.3585118,-6.273071799999999,The Mill Public House,pub,a80000,
171,53.34710949999999,-6.2836943,Coin And Button,pub,a80000,
172,53.3469973,-6.2800461,Frank Ryan's And Son,pub,a80000,
173,53.3481865,-6.270230499999999,The Market Hacienda Bar,pub,a80000,
174,53.348809,-6.278513999999999,Oscar's Cafe Bar,pub,a80000,
175,53.355576600000006,-6.2681485,The Berkley,pub,a80000,
176,53.36251189999999,-6.2724644,Phibsborough House,pub,a80000,
177,53.35105600000001,-6.282432599999999,Tommy O'gara's,pub,a80000,
178,53.3542431,-6.2867177000000005,Hynes Bar,pub,a80000,
179,53.3542718,-6.2712582,Paddy Murphy's Bar,pub,a80000,
180,53.3603831,-6.276352200000002,The Bohemian House,pub,a80000,
181,53.3458596,-6.2721300000000015,The Legal Eagle,pub,a80000,
182,53.34899189999999,-6.2783431,Formerly Chief O'neill's,pub,a80000,
183,53.3610346,-6.2725684,The Hut,pub,a80000,
184,53.3483761,-6.2773544,The Old Jameson Distillery,pub,a80000,
185,53.356588,-6.273832,Mcgowans Of Phibsboro,pub,a80000,
186,53.3705079,-6.323885199999999,Breffni Inn,pub,a80000,
187,53.3474369,-6.2655699,Millennium Bar,pub,a80000,
